object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,latitude,longitude
0011D00164000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2540  WADSWORTH ST PITTSBURGH,Pittsburgh,40.44288005,-79.96725899
0011D00162000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.44286045,-79.9673639
0011D00161000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.44283685,-79.96746635
0011D00160000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2532  WADSWORTH ST PITTSBURGH,Pittsburgh,40.44281679,-79.96753675
0011D00157000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2528  WADSWORTH ST PITTSBURGH,Pittsburgh,40.44278951,-79.9676637
0029H00016000000,OPDC Owns This Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3742  FRAZIER ST PITTSBURGH,Pittsburgh,40.42863899,-79.95313755
0029H00039000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3749  FRAZIER ST PITTSBURGH,Pittsburgh,40.42891054,-79.95269938
0029H00041000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3755  FRAZIER ST PITTSBURGH,Pittsburgh,40.42879407,-79.9525413
0029M00253000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.42836542,-79.95327022
0029M00253000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required. ,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.42836542,-79.95327022
0011H00044000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3102  TERRACE ST PITTSBURGH,Pittsburgh,40.43986406,-79.96735054
0011H00065000000,,,Not specified,An idea for a lot,,,The West Oakland Community Group is planning a project for this lot.,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121  BURROWS ST PITTSBURGH,Pittsburgh,40.43963058,-79.96632828
564a4255cc3f4b0300f25422,Route 8 & Kittanning Street flower gardens,WPC community flower garden planted by community volunteers,Flower Garden,A project that has been implemented ,1997,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-pa-8-s-6z110g7u.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-pa-8-s-6z120gbu.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near PA-8 S,Etna,40.50219438,-79.94554237
564a43c2a0d67d03005e37cc,Ohio Street & Grant Avenue flower garden and tree planting,"WPC community flower garden planted by volunteers and hillside and street trees planted through WPC's Community Forestry program, cared for by volunteers",Flower Garden,A project that has been implemented ,1999,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-410-ohio-st-hk1j04c2.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-410-ohio-st-hk1i04n6.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 410 Ohio St,Millvale,40.47786586,-79.96887892
564a459dcc3f4b0300f25424,Route 910 & Saxonburg Boulevard flower garden,WPC community flower garden planted by local volunteers,Flower Garden,A project that has been implemented ,1997,"Boy Scout Troop 625, Eichenlaub Landscape Inc.",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-963-pa-910-wh140ge3.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-963-pa-910-wg130gvw.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 963 PA-910,Indiana,40.58366675,-79.88166422
564a46b3cc3f4b0300f25426,Homestead Grays Bridge and 8th Avenue flower garden,WPC community flower garden planted by students and volunteers,Flower Garden,A project that has been implemented ,1997,"Young Life, Homestead Borough",,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-homestead-grays-uv170gno.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-homestead-grays-uv160g83.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-homestead-grays-uv150gzx.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Homestead Grays,Homestead,40.40627854,-79.91246402
564a47c1a0d67d03005e37ce,South Braddock Ave at Parkway East - Edgewood flower garden,WPC community flower garden planted by and tended to by volunteers,Flower Garden,A project that has been implemented ,1997,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-ramp-ef1l04uo.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-ramp-ee1k047a.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Ramp,Edgewood,40.42829013,-79.89122361
564a48bea0d67d03005e37d0,S. Braddock Avenue at Parkway East - Swissvale flower garden,WPC community flower garden planted by and tended to by volunteers,Flower Garden,A project that has been implemented ,1997,Swissvale Borough,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-s-braddock-ave-m61n04uq.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-s-braddock-ave-m61m049s.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near S Braddock Ave,Swissvale,40.42750201,-79.89122897
564a4a68a0d67d03005e37d2,Wall Avenue at Wood Street,Community flower garden planted and maintained by community members,Flower Garden,A project that has been implemented ,2012,Pitcairn Community Renaissance,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-16-near-shaw-alley-fs1o04fg.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Shaw Alley,Pitcairn,40.40383679,-79.78065893
564cc7e57455b2030050f60f,Noblestown Road & Durbin Street flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower Garden,A project that has been implemented ,1994,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-2626-noblestown-rd-dm4402ra.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-2626-noblestown-rd-dm4602mu.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-2626-noblestown-rd-dm45027l.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 2626 Noblestown Rd,Pittsburgh,40.42374096,-80.06667227
564cea9484d858030076b838,Wabash Street & Neptune Street flower garden,WPC community flower garden planted and maintained by neighbors,Flower Garden,A project that has been implemented ,1990,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-22-neptune-st-lc3u0eey.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-22-neptune-st-lc3v0e9d.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 22 Neptune St,Pittsburgh,40.44038639,-80.03427386
564cebe07455b2030050f61d,Columbus Avenue & Fulton Street flower garden,WPC community flower garden planted and maintained by neighbors and volunteers.,Flower Garden,A project that has been implemented ,1992,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-1286-columbus-ave-rt4702zd.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-1286-columbus-ave-rt48026c.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-1286-columbus-ave-rt4902y0.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 1286 Columbus Ave,Pittsburgh,40.45811139,-80.02562642
564ced587455b2030050f61f,40th Street Bridge at Foster Street flower gardens,WPC community flower garden planted and tended to volunteers and neighbors.,Flower Garden,A project that has been implemented ,1998,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-40th-st--foster-st--40th-st-bridge-n34c02zn.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-40th-st--foster-st--40th-st-bridge-mv4a02bj.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-40th-st--foster-st--40th-st-bridge-n34b02j2.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 40th St & Foster St & 40th St Bridge,Pittsburgh,40.46972685,-79.96383101
564cedea7455b2030050f621,,WPC community flower garden planted and tended to volunteers and neighbors.,Flower Garden,A project that has been implemented ,1998,Lawrenceville United,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-261-48th-st-wt4e02pu.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-261-48th-st-wt4d02kr.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 261 48th St,Pittsburgh,40.47601126,-79.95777726
564cee7a84d858030076b83a,Butler Street near 57th Street flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower Garden,A project that has been implemented ,1998,Lawrenceville United,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5945-butler-st-qv3w0eqd.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5945-butler-st-qw3x0eo4.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 5945 Butler St,Pittsburgh,40.48627928,-79.94340599
564cef7c84d858030076b83c,Highland Park Bridge at Butler Street flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower Garden,A project that has been implemented ,1989,ECHO Realty,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-ramp-m63y0e9c.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-ramp-m63z0evn.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Ramp,Pittsburgh,40.48635476,-79.91472244
564cf0977455b2030050f623,Allegheny River Boulevard and Washington Boulevard flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower Garden,A project that has been implemented ,1995,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-arterial-ia4g02br.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-arterial-ia4f02tf.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Arterial,Pittsburgh,40.48397202,-79.9076736
564cf32184d858030076b83e,S. Aiken Avenue & Centre Avenue flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower Garden,A project that has been implemented ,1996,First United Methodist Church of Pittsburgh,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5411-centre-ave-ge400esm.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5411-centre-ave-ge420e0i.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-5411-centre-ave-ge410ehb.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 5411 Centre Ave,Pittsburgh,40.45613174,-79.93840098
564cf3e884d858030076b840,Penn Avenue & Friendship Avenue flower garden,WPC community flower garden planted and tended to volunteers and neighbors.,Flower Garden,A project that has been implemented ,1994,Pittsburgh Bureau of Fire Station 6,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-18-near-friendship-ave-n1430ejh.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near Friendship Ave,Pittsburgh,40.46601306,-79.95232701
